row_id,merchant_raw,merchant,description_raw,amount,direction,native_category,cat,amt_band,merchant_state,transaction_date,stratum,resolution_tier,provider,gemini_leaf,sonnet_leaf,opus_leaf,gold_leaf,tier,resolution_source,general_category,reviewer_id
30050,,,OVERDRAFT INTERESTTO 12SEP2025,9.850000000,debit,BANK_PENALTIES_CASH_ADVANCE_AND_OVERDRAFT_FEES,BANK_PENALTIES_CASH_ADVANCE_AND_OVERDRAFT_FEES,debit,blank,2025-10-04,risk_t6bound_debit,T6_provider_crosswalk,plaid,interest_charged,overdraft_arranged,overdraft_arranged,interest_charged,human_reviewed,carlos,fees_charges,carlos
30051,,,August overdraft fees,17.800000000,debit,BANK_PENALTIES_CASH_ADVANCE_AND_OVERDRAFT_FEES,BANK_PENALTIES_CASH_ADVANCE_AND_OVERDRAFT_FEES,debit,blank,2025-09-01,risk_t6bound_debit,T6_provider_crosswalk,plaid,overdraft_arranged,overdraft_arranged,,overdraft_arranged,human_reviewed,carlos,fees_charges,carlos
30052,,,1540 04SEP25      YOUR PLAN CARD    PAYMENT           CREATION.CO.U GB,30.000000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-09-05,risk_t6bound_debit,T6_provider_crosswalk,plaid,retail_finance_repayment,retail_finance_repayment,,retail_finance_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30053,Nannybag,nannybag,Visa purchase NANNYBAG EUR 13.10000 at 1.1431 APPLEPAY 5526,11.460000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,filled,2025-09-26,risk_t6bound_debit,T6_provider_crosswalk,plaid,storage,storage,,storage,human_reviewed,carlos,housing,carlos
30054,Sunderland,sunderland,3049 04JUL25 CD   PPOINT_*SINGH     STORES            SUNDERLAND GB,7.540000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,filled,2025-07-07,risk_t6bound_debit,T6_provider_crosswalk,plaid,convenience_store,convenience_store,,convenience_store,human_reviewed,carlos,groceries_household_essentials,carlos
30055,,,M Egege Tb,10.000000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-09-21,risk_t6bound_debit,T6_provider_crosswalk,plaid,transfer_p2p,unclassified_other,transfer_p2p,transfer_p2p,human_reviewed,carlos,transfers,carlos
30056,Sunderland,sunderland,LIDL GB SUNDERLAND,4.310000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,filled,2025-08-19,risk_t6bound_debit,T6_provider_crosswalk,plaid,groceries,groceries,,groceries,human_reviewed,carlos,groceries_household_essentials,carlos
30057,,,0665 11AUG25      FLOXYHEALTH       PRAGUE CZ         EUR          11.54VRATE       1.1516N-S TRN FEE   0.28,10.300000000,debit,BANK_FEES_OTHER_BANK_FEES,BANK_FEES_OTHER_BANK_FEES,debit,blank,2025-08-12,risk_t6bound_debit,T6_provider_crosswalk,plaid,online_services,weight_loss,foreign_spend_unspecified,weight_loss,agent_review,agent_review: Floxyhealth telehealth (debit),health_medical,
30058,,,ACCOUNT FEE,16.950000000,debit,BANK_FEES_OTHER_BANK_FEES,BANK_FEES_OTHER_BANK_FEES,debit,blank,2025-09-01,risk_t6bound_debit,T6_provider_crosswalk,plaid,account_charge,account_charge,,account_charge,human_reviewed,carlos,fees_charges,carlos
30059,Casi,casi,5377 06SEP25  D   ADMIRALCASI       NO.CO.UK          ALDERNEY GG,10.000000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,filled,2025-09-08,risk_t6bound_debit,T6_provider_crosswalk,plaid,gambling_casino,insurance_motor,gambling_casino,gambling_casino,human_reviewed,carlos,gambling,carlos
30060,,,Tide fee for the transaction of £176.92 amount,0.200000000,debit,BANK_FEES_OTHER_BANK_FEES,BANK_FEES_OTHER_BANK_FEES,debit,blank,2025-08-12,risk_t6bound_debit,T6_provider_crosswalk,plaid,account_charge,account_charge,,account_charge,human_reviewed,carlos,fees_charges,carlos
30061,,,WWW.NCP.CO.UK  ON 24 JUN BCC,7.900000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,blank,2025-06-25,risk_t6bound_debit,T6_provider_crosswalk,plaid,car_parking,car_parking,,car_parking,human_reviewed,carlos,transport_motoring,carlos
30062,,,Payment to MEMBER CREDIT CARD 073012 00001604,2.370000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-09-15,risk_t6bound_debit,T6_provider_crosswalk,plaid,credit_card_repayment,credit_card_repayment,,credit_card_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30063,,,"To Gary agnew
EndToEndID: Loan - SortCodeAccountNumber: 23012013746741",20.000000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,blank,2025-07-23,risk_t6bound_debit,T6_provider_crosswalk,plaid,loan_repayment_manual,loan_repayment_manual,,loan_repayment_manual,human_reviewed,carlos,credit_loan_repayments,carlos
30064,,,August overdraft fees,9.880000000,debit,BANK_PENALTIES_CASH_ADVANCE_AND_OVERDRAFT_FEES,BANK_PENALTIES_CASH_ADVANCE_AND_OVERDRAFT_FEES,debit,blank,2025-09-01,risk_t6bound_debit,T6_provider_crosswalk,plaid,overdraft_arranged,overdraft_unarranged,overdraft_arranged,overdraft_arranged,human_reviewed,carlos,fees_charges,carlos
30065,,,"DIRECT DEBIT PAYMENT TO FIRST RESPONSE FIN REF 70806328-5-1, MANDATE NO 0030",13.000000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,blank,2025-09-01,risk_t6bound_debit,T6_provider_crosswalk,plaid,car_finance_repayment,personal_loan_repayment,car_finance_repayment,personal_loan_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30066,,,"BILL PAYMENT TO TASHANA GRAY REFERENCE LOAN, MANDATE NO00069",100.000000000,debit,TRANSFER_OUT_OTHER,TRANSFER_OUT_OTHER,debit,blank,2025-09-06,risk_t6bound_debit,T6_provider_crosswalk,plaid,loan_repayment_manual,loan_repayment_manual,,loan_repayment_manual,human_reviewed,carlos,credit_loan_repayments,carlos
30067,,,OVERDRAFT INTERESTTO 15JUL2025,5.290000000,debit,BANK_PENALTIES_CASH_ADVANCE_AND_OVERDRAFT_FEES,BANK_PENALTIES_CASH_ADVANCE_AND_OVERDRAFT_FEES,debit,blank,2025-08-06,risk_t6bound_debit,T6_provider_crosswalk,plaid,interest_charged,interest_charged,,interest_charged,human_reviewed,carlos,fees_charges,carlos
30068,,,H3GDEVICEPAYMENT,38.860000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,blank,2025-08-28,risk_t6bound_debit,T6_provider_crosswalk,plaid,mobile_phone_contract,mobile_phone_contract,,mobile_phone_contract,human_reviewed,carlos,utilities_household_bills,carlos
30069,,,MICHELLE SAVINGS  LOAN              VIA MOBILE - PYMT FP 30/09/25 10    28091242731120000N,100.000000000,debit,TRANSFER_OUT_SAVINGS,TRANSFER_OUT_SAVINGS,debit,blank,2025-09-30,risk_t6bound_debit,T6_provider_crosswalk,plaid,loan_repayment_manual,loan_repayment_manual,,loan_repayment_manual,human_reviewed,carlos,credit_loan_repayments,carlos
30070,,,To AMERICAN EXP 3773 - PB491033299617998 - SortCodeAccountNumber: 30000000200476,488.890000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-07-26,risk_t6bound_debit,T6_provider_crosswalk,plaid,credit_card_repayment,credit_card_repayment,,credit_card_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30071,,,HSBC account - Car Kirsty Pennick - SortCodeAccountNumber: 40174101483803,120.000000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-07-12,risk_t6bound_debit,T6_provider_crosswalk,plaid,transfer_p2p,car_finance_repayment,transfer_p2p,transfer_p2p,human_reviewed,carlos,transfers,carlos
30072,,,Direct debit MONEYLINE CYMRU LO 560059 34858725,9.950000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,blank,2025-08-15,risk_t6bound_debit,T6_provider_crosswalk,plaid,personal_loan_repayment,personal_loan_repayment,,personal_loan_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30073,,,AQUA CREDIT CARD XXXXXXXXXXXX8527 FIRST DDR PAYMENT DDR Aqua,187.050000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-09-01,risk_t6bound_debit,T6_provider_crosswalk,plaid,credit_card_repayment,credit_card_repayment,,credit_card_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30074,,,HALIFAX MASTERCARD 300000001628342420,15.000000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-09-08,risk_t6bound_debit,T6_provider_crosswalk,plaid,credit_card_repayment,credit_card_repayment,,credit_card_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30075,,,LLOYDS BANK PLATIN 200000001620553572,3.000000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-09-05,risk_t6bound_debit,T6_provider_crosswalk,plaid,credit_card_repayment,credit_card_repayment,,credit_card_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30076,Remainder,remainder,Remainder,24.090000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,filled,2025-08-12,risk_t6bound_debit,T6_provider_crosswalk,plaid,unclassified_other,unclassified_other,,unclassified_other,human_reviewed,carlos,unclassified,carlos
30077,,,"WLT 89, Wollit",7.990000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-10-02,risk_t6bound_debit,T6_provider_crosswalk,plaid,credit_reporting_service,revolving_credit_repayment,money_management_service,credit_reporting_service,agent_review,agent_review: Wollit credit builder,high_cost_distress_credit,
30078,,,SERVICE CHARGES REF : 461695607,8.500000000,debit,BANK_FEES_OTHER_BANK_FEES,BANK_FEES_OTHER_BANK_FEES,debit,blank,2025-07-28,risk_t6bound_debit,T6_provider_crosswalk,plaid,account_charge,bank_charge_other,account_charge,account_charge,human_reviewed,carlos,fees_charges,carlos
30079,,,THIRD PARTY PAYMENT MADE VIA FASTER PAYMENT TO LCI LIMITED REFERENCE 67T5TARAFAY9TGON5N SANTANDER REFERENCE 67T5TARAFAY9TGON5N,5.200000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-08-08,risk_t6bound_debit,T6_provider_crosswalk,plaid,gambling_betting,gambling_betting,,gambling_betting,human_reviewed,carlos,gambling,carlos
30080,,,HSBC PLC LOANS,141.790000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,blank,2025-07-31,risk_t6bound_debit,T6_provider_crosswalk,plaid,personal_loan_repayment,personal_loan_repayment,,personal_loan_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30081,,,UNPAID TRANSAC FEE25JUL A/C 66324874,1.550000000,debit,BANK_FEES_OTHER_BANK_FEES,BANK_FEES_OTHER_BANK_FEES,debit,blank,2025-08-15,risk_t6bound_debit,T6_provider_crosswalk,plaid,returned_payment,bank_charge_other,returned_payment,returned_payment,human_reviewed,carlos,fees_charges,carlos
30082,Sunderland,sunderland,2781 21AUG25 CD   ARRIVA MIDLANDS   LIMITE            SUNDERLAND GB,2.100000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,filled,2025-08-22,risk_t6bound_debit,T6_provider_crosswalk,plaid,public_transport_rail_coach,public_transport_rail_coach,,public_transport_rail_coach,human_reviewed,carlos,transport_motoring,carlos
30083,,,Blue Rewards Fee CB  Blue Rewards Fee CB ,5.000000000,debit,BANK_FEES_OTHER_BANK_FEES,BANK_FEES_OTHER_BANK_FEES,debit,blank,2025-07-02,risk_t6bound_debit,T6_provider_crosswalk,plaid,account_charge,account_charge,,account_charge,human_reviewed,carlos,fees_charges,carlos
30084,,,LLOYDS BANK LOAN 100205133603,187.760000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,blank,2025-08-05,risk_t6bound_debit,T6_provider_crosswalk,plaid,personal_loan_repayment,personal_loan_repayment,,personal_loan_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30085,Sunderland,sunderland,2781 26JUL25 CD   ARRIVA MIDLANDS   LIMITE            SUNDERLAND GB,2.100000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,filled,2025-07-28,risk_t6bound_debit,T6_provider_crosswalk,plaid,public_transport_rail_coach,public_transport_rail_coach,,public_transport_rail_coach,human_reviewed,carlos,transport_motoring,carlos
30086,,,THIRD PARTY PAYMENT MADE VIA FASTER PAYMENT TO ZABLE CARD REFERENCE ZABLE SANTANDER REFERENCE 011M37A1RKW1KIIYM1,20.000000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-07-27,risk_t6bound_debit,T6_provider_crosswalk,plaid,credit_card_repayment,credit_card_repayment,,credit_card_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30087,,,Ovo Charge Anywhere,2.000000000,debit,BANK_FEES_OTHER_BANK_FEES,BANK_FEES_OTHER_BANK_FEES,debit,blank,2025-07-19,risk_t6bound_debit,T6_provider_crosswalk,plaid,fuel,bank_charge_other,fuel,fuel,human_reviewed,carlos,transport_motoring,carlos
30088,,,Tide fee for the transaction of £500.20 amount,0.200000000,debit,BANK_FEES_OTHER_BANK_FEES,BANK_FEES_OTHER_BANK_FEES,debit,blank,2025-08-20,risk_t6bound_debit,T6_provider_crosswalk,plaid,bank_charge_other,account_charge,account_charge,account_charge,human_reviewed,carlos,fees_charges,carlos
30089,,,TRISH CHASE       MIMI              VIA MOBILE - PYMT FP 04/08/25 10    32095907303384000N,4798.320000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-08-04,risk_t6bound_debit,T6_provider_crosswalk,plaid,transfer_p2p,transfer_p2p,,transfer_p2p,human_reviewed,carlos,transfers,carlos
30090,,,2416 25JUL25  D   WWW.MARISOTA.CO.UKMANCHESTER GB,6.180000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,blank,2025-07-28,risk_t6bound_debit,T6_provider_crosswalk,plaid,clothing_womens,clothing_womens,,clothing_womens,human_reviewed,carlos,clothing_personal_care,carlos
30091,,,Tide fee for the transaction of £119.80 amount,0.200000000,debit,BANK_FEES_OTHER_BANK_FEES,BANK_FEES_OTHER_BANK_FEES,debit,blank,2025-08-23,risk_t6bound_debit,T6_provider_crosswalk,plaid,bank_charge_other,account_charge,account_charge,account_charge,human_reviewed,carlos,fees_charges,carlos
30092,💰 Pocket Money,💰 pocket money,💰 Pocket money,0.010000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,filled,2025-06-02,risk_t6bound_debit,T6_provider_crosswalk,plaid,savings_transfer,transfer_p2p,transfer_own_account,savings_transfer,agent_review,agent_review: Pocket money pot,savings_investments,
30093,,,B/CARD PLAT VISA XXXXXXXXXXXX3002,50.000000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-08-11,risk_t6bound_debit,T6_provider_crosswalk,plaid,credit_card_repayment,credit_card_repayment,,credit_card_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30094,,,Tide fee for the transaction of £845.16 amount,0.200000000,debit,BANK_FEES_OTHER_BANK_FEES,BANK_FEES_OTHER_BANK_FEES,debit,blank,2025-07-07,risk_t6bound_debit,T6_provider_crosswalk,plaid,bank_charge_other,account_charge,account_charge,account_charge,human_reviewed,carlos,fees_charges,carlos
30095,,,Playnation Gbp Change,10.000000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,blank,2025-08-22,risk_t6bound_debit,T6_provider_crosswalk,plaid,gambling_unspecified,gambling_unspecified,,gambling_unspecified,human_reviewed,carlos,gambling,carlos
30096,,,"DIRECT DEBIT PAYMENT TO SANTANDER LOANS REF 09035879927224, MANDATE NO 0026",41.810000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,blank,2025-08-15,risk_t6bound_debit,T6_provider_crosswalk,plaid,personal_loan_repayment,personal_loan_repayment,,personal_loan_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30097,Fabgizmo,fabgizmo,Fabgizmo Personal Funding,20.000000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,filled,2025-07-17,risk_t6bound_debit,T6_provider_crosswalk,plaid,personal_loan_repayment,personal_loan_repayment,,personal_loan_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30098,,,LOANS TSB                             REFERENCE: 100303819786,61.880000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,blank,2025-08-26,risk_t6bound_debit,T6_provider_crosswalk,plaid,personal_loan_repayment,personal_loan_repayment,,personal_loan_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30099,Sunderland,sunderland,2781 11SEP25 CD   ARRIVA MIDLANDS   LIMITE            SUNDERLAND GB,2.100000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,filled,2025-09-12,risk_t6bound_debit,T6_provider_crosswalk,plaid,public_transport_rail_coach,public_transport_rail_coach,,public_transport_rail_coach,human_reviewed,carlos,transport_motoring,carlos
30100,,,CAPITAL CREDIT UNI                    REFERENCE: 000000011424050001,15.000000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-07-01,risk_t6bound_debit,T6_provider_crosswalk,plaid,credit_union_repayment,credit_union_repayment,,credit_union_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30101,,,Service Navigo,10.410000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,blank,2025-09-01,risk_t6bound_debit,T6_provider_crosswalk,plaid,public_transport_rail_coach,unclassified_other,public_transport_rail_coach,public_transport_rail_coach,human_reviewed,carlos,transport_motoring,carlos
30102,,,H3GDEVICEPAYMENT,29.000000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,blank,2025-08-27,risk_t6bound_debit,T6_provider_crosswalk,plaid,mobile_phone_contract,mobile_phone_contract,,mobile_phone_contract,human_reviewed,carlos,utilities_household_bills,carlos
30103,,,CREDIT CARD PAYMENT,991.960000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-06-20,risk_t6bound_debit,T6_provider_crosswalk,plaid,credit_card_repayment,credit_card_repayment,,credit_card_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30104,,,THIRD PARTY PAYMENT MADE VIA FASTER PAYMENT TO LAURISSA TRAYNOR REFERENCE MONZO-YWPTC SANTANDER REFERENCE 0000AZACAAYHAL4IV5SAIY,43.000000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,blank,2025-10-13,risk_t6bound_debit,T6_provider_crosswalk,plaid,transfer_p2p,transfer_p2p,,transfer_p2p,human_reviewed,carlos,transfers,carlos
30105,Div Bills,div bills,DIV               BILLS             VIA MOBILE - PYMT FP 21/07/25 10    32160555881872000N,65.000000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,filled,2025-07-21,risk_t6bound_debit,T6_provider_crosswalk,plaid,transfer_p2p,transfer_p2p,,transfer_p2p,human_reviewed,carlos,transfers,carlos
30106,,,LottoGo CD 0541,40.000000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,blank,2025-08-15,risk_t6bound_debit,T6_provider_crosswalk,plaid,gambling_lottery,gambling_lottery,,gambling_lottery,human_reviewed,carlos,gambling,carlos
30107,,,INT'L 1656864720  PLAY PERFECT INC  EAST BRUNSWIC     USD 5.00 @ 1.3586 MAS Rate,3.680000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,blank,2025-06-27,risk_t6bound_debit,T6_provider_crosswalk,plaid,gaming_mobile,gambling_unspecified,gambling_casino,gambling_casino,human_reviewed,carlos,gambling,carlos
30108,Finance,finance,DEBIT FINANCE COLL 6024014HR417372,50.000000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,filled,2025-09-01,risk_t6bound_debit,T6_provider_crosswalk,plaid,personal_loan_repayment,debt_collection,personal_loan_repayment,debt_collection,human_reviewed,carlos,high_cost_distress_credit,carlos
30109,,,CARD PAYMENT TO QUOTIENTAPP.COM ON 07-08-2025,37.000000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,blank,2025-08-07,risk_t6bound_debit,T6_provider_crosswalk,plaid,software,unclassified_other,unclassified_other,software,human_reviewed,carlos,digital_subscriptions_services,carlos
30110,,,2848 24OCT25  D   888*UK LIMITED    GIBRALTAR GI,10.000000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,blank,2025-10-27,risk_t6bound_debit,T6_provider_crosswalk,plaid,gambling_casino,gambling_unspecified,gambling_casino,gambling_casino,human_reviewed,carlos,gambling,carlos
30111,,,August overdraft fees,0.980000000,debit,BANK_PENALTIES_CASH_ADVANCE_AND_OVERDRAFT_FEES,BANK_PENALTIES_CASH_ADVANCE_AND_OVERDRAFT_FEES,debit,blank,2025-09-01,risk_t6bound_debit,T6_provider_crosswalk,plaid,overdraft_arranged,overdraft_unarranged,overdraft_arranged,overdraft_arranged,human_reviewed,carlos,fees_charges,carlos
30112,,,THIRD PARTY PAYMENT MADE VIA FASTER PAYMENT TO JAKUB PAWELA REFERENCE OBAD8CN7OQW1Y4A5P SANTANDER REFERENCE OBAD8CN7OQW1Y4A5P,100.000000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,blank,2025-08-11,risk_t6bound_debit,T6_provider_crosswalk,plaid,transfer_p2p,transfer_p2p,,transfer_p2p,human_reviewed,carlos,transfers,carlos
30113,Sunderland,sunderland,3273 01OCT25 CD   ARRIVA DURHAM     COUNTY L          SUNDERLAND GB,1.700000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,filled,2025-10-02,risk_t6bound_debit,T6_provider_crosswalk,plaid,public_transport_rail_coach,public_transport_rail_coach,,public_transport_rail_coach,human_reviewed,carlos,transport_motoring,carlos
30114,,,ARRANGED OVERDRAFT INTEREST,0.340000000,debit,BANK_PENALTIES_CASH_ADVANCE_AND_OVERDRAFT_FEES,BANK_PENALTIES_CASH_ADVANCE_AND_OVERDRAFT_FEES,debit,blank,2025-08-25,risk_t6bound_debit,T6_provider_crosswalk,plaid,overdraft_arranged,overdraft_arranged,,overdraft_arranged,human_reviewed,carlos,fees_charges,carlos
30115,,,Betting  pot transfer,36.000000000,debit,TRANSFER_OUT_SAVINGS,TRANSFER_OUT_SAVINGS,debit,blank,2025-07-06,risk_t6bound_debit,T6_provider_crosswalk,plaid,savings_transfer,savings_transfer,,savings_transfer,human_reviewed,carlos,savings_investments,carlos
30116,Gorilla Jet Wash,gorilla jet wash,NYA*Gorilla Jet Wa,2.000000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,filled,2025-09-17,risk_t6bound_debit,T6_provider_crosswalk,plaid,carwash,carwash,,carwash,human_reviewed,carlos,transport_motoring,carlos
30117,,,AMERICAN EXP 3773  PB959383806237614 FT,25.000000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-06-28,risk_t6bound_debit,T6_provider_crosswalk,plaid,charge_card_repayment,credit_card_repayment,credit_card_repayment,charge_card_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30118,Payment-assistmelton,payment-assistmelton,6990 10JUN25      WWW.PAYMENT-ASSISTMELTON MOWBRA GB,17.220000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,filled,2025-06-11,risk_t6bound_debit,T6_provider_crosswalk,plaid,bnpl,unclassified_other,retail_finance_repayment,bnpl,agent_review,agent_review: Payment Assist -> bnpl (AGENT_RULES),credit_loan_repayments,
30119,,,CARD PAYMENT TO FGFS LTD ON 04-07-2025,8.560000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,blank,2025-07-05,risk_t6bound_debit,T6_provider_crosswalk,plaid,financial_services_other,unclassified_other,unclassified_other,unclassified_other,human_reviewed,carlos,unclassified,carlos
30120,,,SANTANDER VISA CRE 500000001595081972,5813.000000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-07-15,risk_t6bound_debit,T6_provider_crosswalk,plaid,credit_card_repayment,credit_card_repayment,,credit_card_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
